sehir,ilce,mahalle
MANİSA,BAHARLAR,-
MANİSA,BALIBEY,-
MANİSA,BATTALMUSTAFA,-
MANİSA,BAYRAMŞAH,-
MANİSA,BAĞLICA,-
MANİSA,BAŞIBÜYÜK,-
MANİSA,BEBEKLİ,-
MANİSA,BELENYENİCE,-
MANİSA,BEY,-
MANİSA,BEYHARMANI,-
MANİSA,BÖRTLÜCE,-
MANİSA,BÜYÜK,-
MANİSA,CAMİİ,-
MANİSA,CENKYERİ,-
MANİSA,CUMHURUİYET,-
MANİSA,CUMHURİYET,-
MANİSA,DADAĞLI,-
MANİSA,DADAĞLI-,-
MANİSA,DEMIRCI,-
MANİSA,DEMIRCI,DEMIRCI İLÇESI  AKINCILAR
MANİSA,DEREKÖY,-
MANİSA,DOĞUŞLAR,-
MANİSA,DİLŞEKER,-
MANİSA,DİNDARLI,-
MANİSA,EIFFEL,-
MANİSA,EMRE,-
MANİSA,ENCEKLER,-
MANİSA,ERENBAĞI,-
MANİSA,EROĞLU,-
MANİSA,ESENYAZI,-
MANİSA,ESNAF,-
MANİSA,EVCİLER,-
MANİSA,FATIH,-
MANİSA,FUJI,-
MANİSA,GOOGLE,-
MANİSA,GÖKBEL,-
MANİSA,GÖKDERE,-
MANİSA,GÖKÇEÖREN,-
MANİSA,GÖLBAŞI,-
MANİSA,GÖLMARMARA,ATATÜRK
MANİSA,GÖLMARMARA,AYANLAR
MANİSA,GÖLMARMARA,BEYLER
MANİSA,GÖLMARMARA,DEYNEKLER
MANİSA,GÖLMARMARA,ESKİ CAMİİ
MANİSA,GÖLMARMARA,HACIBAŞTANLAR
MANİSA,GÖLMARMARA,HACIVELİLER
MANİSA,GÖLMARMARA,KAYAALTI  KÖY
MANİSA,GÖLMARMARA,KAYAPINAR
MANİSA,GÖLMARMARA,KILCANLAR
MANİSA,GÖLMARMARA,OZANCA
MANİSA,GÖLMARMARA,TAŞKUYUCAK
MANİSA,GÖLMARMARA,TİYENLİ
MANİSA,GÖLMARMARA,YENİCAMİİ
MANİSA,GÖLMARMARA,YENİKÖY
MANİSA,GÖLMARMARA,YUNUSLAR
MANİSA,GÖLMARMARA,ÇAMKÖY
MANİSA,GÖLMARMARA,"ÇÖMLEKÇİ MAH , HIROĞLU"
MANİSA,GÖLMARMARA,İHSANİYE
MANİSA,GÜNEYDAMLARI,-
MANİSA,GÜNYAKA,-
MANİSA,GÜVERCİNLİK,-
MANİSA,GÜZELKÖY,-
MANİSA,HACIHALİLLER,-
MANİSA,HACITUFAN,-
MANİSA,HALITLI,-
MANİSA,HAMZABEYLİ,-
MANİSA,HAMİDİYE,-
MANİSA,HAYALLİ,-
MANİSA,KAHRAMANLAR,-
MANİSA,KALINHARMAN,-
MANİSA,KARAAĞAÇLI,-
MANİSA,KARACAALİ,-
MANİSA,KARAOBA,-
MANİSA,KARAOĞLANLI,-
MANİSA,KARAYENİCE,-
MANİSA,KAVACIK,-
MANİSA,KENGER,-
MANİSA,KIRKAĞAÇ,-
MANİSA,KIRKAĞAÇ,ALACALAR
MANİSA,KIRKAĞAÇ,ALİFAKI
MANİSA,KIRKAĞAÇ,BADEMLİ
MANİSA,KIRKAĞAÇ,BAKIR
MANİSA,KIRKAĞAÇ,BODUROĞLU
MANİSA,KIRKAĞAÇ,BOSTANCI
MANİSA,KIRKAĞAÇ,CİNOSMAN
MANİSA,KIRKAĞAÇ,DEMİRTAŞ
MANİSA,KIRKAĞAÇ,DUALAR
MANİSA,KIRKAĞAÇ,FIRDANLAR
MANİSA,KIRKAĞAÇ,GEBELER
MANİSA,KIRKAĞAÇ,GELENBE
MANİSA,KIRKAĞAÇ,GÖKÇUKUR
MANİSA,KIRKAĞAÇ,GÜVENDİK
MANİSA,KIRKAĞAÇ,HACET
MANİSA,KIRKAĞAÇ,HACIHİMMET
MANİSA,KIRKAĞAÇ,HALKAAVLU
MANİSA,KIRKAĞAÇ,HAMİDİYE
MANİSA,KIRKAĞAÇ,HIDIRAĞA
MANİSA,KIRKAĞAÇ,IŞIKLAR
MANİSA,KIRKAĞAÇ,KADRİYE
MANİSA,KIRKAĞAÇ,KARAAİL
MANİSA,KIRKAĞAÇ,KARAKURT
MANİSA,KIRKAĞAÇ,KAYADİBİ
MANİSA,KIRKAĞAÇ,KINIK
MANİSA,KIRKAĞAÇ,KOCAMEHMETAĞA
MANİSA,KIRKAĞAÇ,KOCAİSKAN
MANİSA,KIRKAĞAÇ,KUYUCAK
MANİSA,KIRKAĞAÇ,KÜÇÜKYAYA
MANİSA,KIRKAĞAÇ,MUSAHOCA
MANİSA,KIRKAĞAÇ,MUSALAR
MANİSA,KIRKAĞAÇ,SAKARLI
MANİSA,KIRKAĞAÇ,SARIAĞAÇ
MANİSA,KIRKAĞAÇ,SÖĞÜTALAN
MANİSA,KIRKAĞAÇ,SİLEDİK
MANİSA,KIRKAĞAÇ,TEVFİKİYE
MANİSA,KIRKAĞAÇ,YAĞMURLU
MANİSA,KIRKAĞAÇ,YENİMAHALLE
MANİSA,KIRKAĞAÇ,ZORAĞA
MANİSA,KIRKAĞAÇ,ÇALTICAK
MANİSA,KIRKAĞAÇ,ÇONANAR
MANİSA,KIRKAĞAÇ,ÇİFTLİK
MANİSA,KIRKAĞAÇ,ÖĞEÇLİ
MANİSA,KIRKAĞAÇ,İLYASLAR
MANİSA,KIRKAĞAÇ,ŞAİREŞREF
MANİSA,KIZILKAYA,-
MANİSA,KIZILÇUKUR,-
MANİSA,KONURCA,-
MANİSA,KORUYUCU,-
MANİSA,KURTULUŞ,-
MANİSA,KUŞLUBAHÇE,-
MANİSA,KÖPRÜBAŞI,ATATÜRK
MANİSA,KÖREZ,-
MANİSA,KÖRÜBAŞI,MEHMET AKİF ERSOY
MANİSA,LONDON,-
MANİSA,MEHMET,-
MANİSA,MILLET,-
MANİSA,MİMAR,SİNAN
MANİSA,NARINCALIPITRAK,-
MANİSA,NARINCALISÜLEYMAN,-
MANİSA,ORTAKÖY,-
MANİSA,PAPUÇLU,-
MANİSA,PEKER,-
MANİSA,POLATKAN,-
MANİSA,SALİH,AKSOY
MANİSA,SALİHLİ,-
MANİSA,SALİHLİ,AKSOY
MANİSA,SALİHLİ,ATATÜRK
MANİSA,SALİHLİ,BARIŞ
MANİSA,SALİHLİ,BEŞEYLÜL
MANİSA,SALİHLİ,CUMHURİYET
MANİSA,SALİHLİ,ESKİCAMİ
MANİSA,SALİHLİ,GAFFAR OKAN
MANİSA,SALİHLİ,GAZİLER
MANİSA,SALİHLİ,GÜNEŞ
MANİSA,SALİHLİ,HACIBEKTAŞLI
MANİSA,SALİHLİ,KELİ
MANİSA,SALİHLİ,KOCAÇEŞME
MANİSA,SALİHLİ,KURTULUŞ
MANİSA,SALİHLİ,KİRVELİ
MANİSA,SALİHLİ,MİTHAT PAŞA
MANİSA,SALİHLİ,NAMIK KEMAL
MANİSA,SALİHLİ,SARIPINAR
MANİSA,SALİHLİ,SAĞLIK
MANİSA,SALİHLİ,SEYRANTEPE
MANİSA,SALİHLİ,YEŞİLYURT
MANİSA,SALİHLİ,YÖRÜK
MANİSA,SALİHLİ,ZAFER
MANİSA,SALİHLİ,ÖZYURT
MANİSA,SALİHLİ,ŞEHİTLER
MANİSA,SANCAKLIBOZKÖY,-
MANİSA,SANCAKLIÇEŞMEBAŞI,-
MANİSA,SANCAKLIİĞDECİK,-
MANİSA,SANDAL,-
MANİSA,SARAÇLAR,-
MANİSA,SARIALAN(DÜBEKALAN),-
MANİSA,SARIGÖL,AHMETAĞA
MANİSA,SARIGÖL,ALEMŞAHLI
MANİSA,SARIGÖL,AYAN
MANİSA,SARIGÖL,AŞAĞIKOÇAKLAR
MANİSA,SARIGÖL,BEREKETLİ
MANİSA,SARIGÖL,CUMHURİYET
MANİSA,SARIGÖL,EMCELLİ
MANİSA,SARIGÖL,KIZILÇUKUR
MANİSA,SARIGÖL,MİMAR SİNAN
MANİSA,SARIGÖL,SARIGÖL İLÇESI - AŞAĞI KOÇAKLAR
MANİSA,SARIGÖL,SARIGÖL İLÇESI - CUMHURIYET
MANİSA,SARIGÖL,SARIGÖL İLÇESI - KONAK
MANİSA,SARIGÖL,SARIGÖL İLÇESI - SITELER
MANİSA,SARIGÖL,ÇANAKÇI
MANİSA,SARNIÇ,-
MANİSA,SARUHAN,-
MANİSA,SARUHANLI,ADİLOBA
MANİSA,SARUHANLI,ALİBEYLİ
MANİSA,SARUHANLI,APAK
MANİSA,SARUHANLI,AYDINLAR
MANİSA,SARUHANLI,AZİMLİ
MANİSA,SARUHANLI,BAHADIR
MANİSA,SARUHANLI,BEDELLER
MANİSA,SARUHANLI,BURHANİYE
MANİSA,SARUHANLI,BÜYÜKBELEN
MANİSA,SARUHANLI,CENGİZ TOPEL
MANİSA,SARUHANLI,CUMHURİYET
MANİSA,SARUHANLI,DEVELİ
MANİSA,SARUHANLI,DİLEK
MANİSA,SARUHANLI,GÖKÇEKÖY
MANİSA,SARUHANLI,GÖZLET
MANİSA,SARUHANLI,GÜMÜLCELİ
MANİSA,SARUHANLI,HACIMUSA
MANİSA,SARUHANLI,HACIRAHMALI
MANİSA,SARUHANLI,HALİTPAŞA
MANİSA,SARUHANLI,HATIPLAR
MANİSA,SARUHANLI,HEYBELİ
MANİSA,SARUHANLI,KAYIŞLAR
MANİSA,SARUHANLI,KEMİKLİDERE
MANİSA,SARUHANLI,KEPENEKLİ
MANİSA,SARUHANLI,KOYUNCU
MANİSA,SARUHANLI,KUMKUYUCAK
MANİSA,SARUHANLI,KURTULUŞ
MANİSA,SARUHANLI,LÜTFİYE
MANİSA,SARUHANLI,MUTEVELLİ
MANİSA,SARUHANLI,NURİYE
MANİSA,SARUHANLI,PAŞAKÖY
MANİSA,SARUHANLI,PINARBAŞI
MANİSA,SARUHANLI,SARISIĞIRLI
MANİSA,SARUHANLI,SARIÇAM
MANİSA,SARUHANLI,SARUHAN
MANİSA,SARUHANLI,SARUHANLI ATATÜRK
MANİSA,SARUHANLI,SEYİTOBA
MANİSA,SARUHANLI,TAŞDİBİ
MANİSA,SARUHANLI,TİRKEŞ
MANİSA,SARUHANLI,YILMAZ
MANİSA,SARUHANLI,ÇAKMAKLI
MANİSA,SARUHANLI,ÇALTEPE
MANİSA,SARUHANLI,ÇAMLIYURT
MANİSA,SARUHANLI,ÇERKEZOSMANİYE
MANİSA,SARUHANLI,ÇINAROBA
MANİSA,SARUHANLI,İSHAKÇELEBİ
MANİSA,SARUHANLI,İSTASYON
MANİSA,SARUHANLI,ŞATIRLAR
MANİSA,SARUHANLI,ŞEHİTLER
MANİSA,SELENDİ,BEKİRAĞALAR
MANİSA,SELENDİ,ESKİCAMİİ
MANİSA,SELENDİ,FATİH
MANİSA,SELENDİ,HACIHALİLLER
MANİSA,SELENDİ,KURTULUŞ
MANİSA,SELENDİ,YENİCAMİİ
MANİSA,SELENDİ,YILDIZ
MANİSA,SELENDİ,ZAFER
MANİSA,SELENDİ,İNNİCE
MANİSA,SELENDİ,ŞEREFİYE
MANİSA,SELİMİYE,-
MANİSA,SELİMŞAHLAR,-
MANİSA,SEYİTALİ,-
MANİSA,SIDNEY,-
MANİSA,SIĞIRTMAÇLI,-
MANİSA,SOMA,ADİLÖY
MANİSA,SOMA,AKÇAAVLU
MANİSA,SOMA,BAYAT
MANİSA,SOMA,BEYCE
MANİSA,SOMA,BONCUKLU
MANİSA,SOMA,BOZARMUT
MANİSA,SOMA,BÜYÜKGÜNEY
MANİSA,SOMA,BÜYÜKIŞIKLAR
MANİSA,SOMA,DARKALE
MANİSA,SOMA,DENİŞ
MANİSA,SOMA,DEVLETHAN
MANİSA,SOMA,DUALAR
MANİSA,SOMA,DUĞLA
MANİSA,SOMA,EVCİLER
MANİSA,SOMA,EYNEZ
MANİSA,SOMA,HACIYUSUFLAR
MANİSA,SOMA,HATUN
MANİSA,SOMA,HECİZ
MANİSA,SOMA,KAPLAN
MANİSA,SOMA,KARACAHİSAR
MANİSA,SOMA,KARACAKAŞ
MANİSA,SOMA,KARAÇAM
MANİSA,SOMA,KAYRAKALTI
MANİSA,SOMA,KIZILÖREN
MANİSA,SOMA,KOYUNDERE
MANİSA,SOMA,KOZLUÖREN
MANİSA,SOMA,KUMKÖY
MANİSA,SOMA,KÜÇÜKGÜNEY
MANİSA,SOMA,KİRAZ
MANİSA,SOMA,NALDÖKEN
MANİSA,SOMA,PIRAHMET
MANİSA,SOMA,SEVİŞLER
MANİSA,SOMA,SÖĞÜTÇÜK
MANİSA,SOMA,TABANLAR
MANİSA,SOMA,TEKELİ IŞIKLAR
MANİSA,SOMA,TÜRK PİYALE
MANİSA,SOMA,TÜRKALİ KISACIKLAR
MANİSA,SOMA,ULARCA
MANİSA,SOMA,ULARCA UZUNAHIR
MANİSA,SOMA,URUZLAR
MANİSA,SOMA,VAKIFLI
MANİSA,SOMA,YAYLADALI
MANİSA,SOMA,YIRCA
MANİSA,SOMA,ÇATALÇAM
MANİSA,SOMA,ÇERKEZ HAMİDİYE
MANİSA,SOMA,ÇERKEZ SULTANİYE
MANİSA,SOMA,ÇEVİRCEK
MANİSA,SOMAGÖKTAŞ,-
MANİSA,SÖĞÜTDERE,-
MANİSA,SİTELER,-
MANİSA,TATLIÇEŞME,-
MANİSA,TEKELİLER,-
MANİSA,TEPECİK,-
MANİSA,TIRAZLAR,-
MANİSA,TITANIK,-
MANİSA,TOPUZDAMLARI,-
MANİSA,TURGUT,ÖZAL
MANİSA,TURGUTALP,-
MANİSA,TURGUTLU,ACARLAR
MANİSA,TURGUTLU,AKKÖY
MANİSA,TURGUTLU,AKÇAPINAR
MANİSA,TURGUTLU,ALBAYRAK
MANİSA,TURGUTLU,ALTAY
MANİSA,TURGUTLU,ATATÜRK
MANİSA,TURGUTLU,AVŞAR
MANİSA,TURGUTLU,AYVACIK
MANİSA,TURGUTLU,AŞAĞIBOZKIR
MANİSA,TURGUTLU,BAKTIRLI
MANİSA,TURGUTLU,BOZKIR
MANİSA,TURGUTLU,CUMHURİYET
MANİSA,TURGUTLU,DALBAHÇE
MANİSA,TURGUTLU,DAĞMARMARA KARAKÖY
MANİSA,TURGUTLU,DAĞYENİKÖY
MANİSA,TURGUTLU,DERBENT
MANİSA,TURGUTLU,ERGENEKON
MANİSA,TURGUTLU,GÖKGEDİK
MANİSA,TURGUTLU,GÜNEY
MANİSA,TURGUTLU,HACIİSALAR
MANİSA,TURGUTLU,IRALAMAZ
MANİSA,TURGUTLU,KABAÇINAR
MANİSA,TURGUTLU,KARAOLUK
MANİSA,TURGUTLU,KAYRAK
MANİSA,TURGUTLU,KURUDERE
MANİSA,TURGUTLU,KUŞLAR
MANİSA,TURGUTLU,MUSACALI
MANİSA,TURGUTLU,MUSALAR YENİKÖY
MANİSA,TURGUTLU,MUSTAFA KEMAL
MANİSA,TURGUTLU,OSMANCIK
MANİSA,TURGUTLU,SARIBEY
MANİSA,TURGUTLU,SELVİLİTEPE
MANİSA,TURGUTLU,SUBAŞI
MANİSA,TURGUTLU,SİNİRLİ
MANİSA,TURGUTLU,SİVRİCE
MANİSA,TURGUTLU,TEMREK
MANİSA,TURGUTLU,URGANLI
MANİSA,TURGUTLU,YAKUPLAR
MANİSA,TURGUTLU,YAYLA
MANİSA,TURGUTLU,YEDİEYLÜL
MANİSA,TURGUTLU,YENİKÖY
MANİSA,TURGUTLU,YILDIRIM
MANİSA,TURGUTLU,YILMAZLAR
MANİSA,TURGUTLU,YUNUSDERE
MANİSA,TURGUTLU,YİĞİTLER
MANİSA,TURGUTLU,ÇAMPINAR
MANİSA,TURGUTLU,ÇAPNİBEKTAŞ
MANİSA,TURGUTLU,ÇATALKÖPRÜ
MANİSA,TURGUTLU,ÇEPNİDERE
MANİSA,TURGUTLU,ÇIKRIKÇI
MANİSA,TURGUTLU,ÖREN
MANİSA,TURGUTLU,ÖZYURT
MANİSA,TURGUTLU,İSTASYONALTI
MANİSA,TURGUTLU,İZZETTİN
MANİSA,TURGUTLU,ŞEHİTLER
MANİSA,TİLKİSÜLEYMANİYE,-
MANİSA,VEZİROĞLU,-
MANİSA,YARHASANLAR,-
MANİSA,YASAK,-
MANİSA,YAĞBASTI,-
MANİSA,YAĞCILI,-
MANİSA,YENİHARMANDALI,-
MANİSA,YENİKÖY,-
MANİSA,YEŞİLKÖY,-
MANİSA,YEŞİLTEPE,-
MANİSA,YEŞİLYAYLA,-
MANİSA,YUKARIKOÇAKLAR,-
MANİSA,YUNUS,EMRE 75. YIL
MANİSA,YUNUS,EMRE AKMESCİT
MANİSA,YUNUS,EMRE AYNIALİ
MANİSA,YUNUS,EMRE HOROZKÖY
MANİSA,YUNUS,EMRE LALELİ
MANİSA,YUNUS,EMRE MUARDİYE
MANİSA,YUNUS,EMRE TEVFİKİYE
MANİSA,YUNUSEMRE,-
MANİSA,YUNUSEMRE,AKGEDİK
MANİSA,YUNUSEMRE,BARBAROS
MANİSA,YUNUSEMRE,CUMHURİYET
MANİSA,YUNUSEMRE,GÜZELYURT
MANİSA,YUNUSEMRE,HAFSASULTAN
MANİSA,YUNUSEMRE,KAYNAK
MANİSA,YUNUSEMRE,KEÇİLİKÖY
MANİSA,YUNUSEMRE,KUYUALAN
MANİSA,YUNUSEMRE,MAREŞAL FEVZİ
MANİSA,YUNUSEMRE,MURADİYE
MANİSA,YUNUSEMRE,MUTLU
MANİSA,YUNUSEMRE,TEVFİKİYE
MANİSA,YUNUSEMRE,UNCUBOZKÖY
MANİSA,YUNUSEMRE,YENİMAHALLE
MANİSA,YURTBAŞI,-
MANİSA,ZAFERİYE,-
MANİSA,ZİYANLAR,-
MANİSA,ÇAMKÖY,-
MANİSA,ÇANAKÇI,-
MANİSA,ÇARIKBALLI,-
MANİSA,ÇARIKMAHMUTLU,-
MANİSA,ÇARŞI,-
MANİSA,ÇAVUŞLAR,-
MANİSA,ÇERKEZ,MAHMUDİYE
MANİSA,ÇULLUGÖRECE,-
MANİSA,ÇİFTÇİİBRAHİM,-
MANİSA,ÇİMENTEPE,-
MANİSA,ÖZEL,-
MANİSA,ÖZPINAR,-
MANİSA,İBRAHİMAĞA,-
MANİSA,İMAM-I,-
MANİSA,İNCESU,-
MANİSA,İSHAKÇELEBİ,-
MANİSA,İSTASYON,-
MANİSA,ŞEHZADELER,2. ANAFARTALAR
MANİSA,ŞEHZADELER,AŞAĞIÇOBANİSA
MANİSA,ŞEHZADELER,DERE
MANİSA,ŞEHZADELER,KALE
MANİSA,ŞEHZADELER,KALEMLİ
MANİSA,ŞEHZADELER,KARAOĞLANLI
MANİSA,ŞEHZADELER,KAĞAN
MANİSA,ŞEHZADELER,KIRANÇİFTLİK
MANİSA,ŞEHZADELER,MİMAR SİNAN
MANİSA,ŞEHZADELER,NURLUPINAR
MANİSA,ŞEHZADELER,SANCAKLIKAYDİBİ
MANİSA,ŞEHZADELER,SANCAKLIUZUNÇINAR
MANİSA,ŞEHZADELER,SANCAKLIÇEŞMEBAŞI
MANİSA,ŞEHZADELER,SARIALAN (SARIBAĞLAR)
MANİSA,ŞEHZADELER,YUKARIÇOBANİSA (MERKEZ )
MANİSA,ŞEHZADELER,YUKARIÇOBANİSA (ŞİRİN)
MANİSA,ŞEHZADELER,ÇAMKÖY
MANİSA,ŞEHZADELER,ÇAVUŞOĞLU
MANİSA,ŞEHZADELER,ÇINARLIKUYU
MANİSA,ŞEHİTLER,-
MANİSA,ŞEHİTLİOĞLU,-
MANİSA,ŞEREMET,-
MANİSA,ŞERİTLİ,-
MANİSA,ŞEYHDAVUTLAR,-
MANİSA,ŞIHLI,-
ORDU,AKKUŞ,AKPINAR
ORDU,AKKUŞ,KIZILELMA
ORDU,AKKUŞ,MERKEZ
ORDU,AKKUŞ,SALMAN
ORDU,AKKUŞ,SEFERLİ
ORDU,AKKUŞ,SUBAŞI
ORDU,AKKUŞ,YAZLIKBELEN
ORDU,AKKUŞ,ÇAYIRALAN
ORDU,ALTINORDU,AKYAZI
ORDU,ALTINORDU,BAHÇELİEVLER
ORDU,ALTINORDU,BUCAK
ORDU,ALTINORDU,CUMHURİYET
ORDU,ALTINORDU,DURUGÖL
ORDU,ALTINORDU,DÜZ
ORDU,ALTINORDU,GÜZELYALI
ORDU,ALTINORDU,KARAPINAR
ORDU,ALTINORDU,KARŞIYAKA
ORDU,ALTINORDU,KUMBAŞI
ORDU,ALTINORDU,KİRAZLİMANI
ORDU,ALTINORDU,NİZAMETTİN
ORDU,ALTINORDU,SELİMİYE
ORDU,ALTINORDU,SUBAŞI
ORDU,ALTINORDU,TAŞBAŞI
ORDU,ALTINORDU,YENİ
ORDU,ALTINORDU,ŞAHİNCİLİ
ORDU,ALTINORDU,ŞİRİNEVLER
ORDU,AYBASTI,ALACALAR
ORDU,AYBASTI,ESENLİ
ORDU,AYBASTI,PELİTÖZÜ
ORDU,AYBASTI,SAĞLIK
ORDU,AYBASTI,TOYGAR
ORDU,AYBASTI,ÇAKIRLI
ORDU,FATSA,AYAZLI
ORDU,FATSA,DOLUNAY
ORDU,FATSA,DUMLUPINAR
ORDU,FATSA,EVKAF
ORDU,FATSA,KURTULUŞ
ORDU,FATSA,MUSTAFAKEMALPAŞA
ORDU,FATSA,SAKARYA
ORDU,FATSA,ŞEREFİYE
ORDU,GÖLKÖY,AYDOĞAN
ORDU,GÖLKÖY,DAMARLI
ORDU,GÖLKÖY,DÜZYAYLA
ORDU,GÖLKÖY,DİREKLİ
ORDU,GÖLKÖY,GÖLKÖY
ORDU,GÖLKÖY,GÜZELYURT
ORDU,GÖLKÖY,KUŞLUVAN
ORDU,GÜLYALI,ALİBEY
ORDU,GÜLYALI,AYRILIK
ORDU,GÜLYALI,GÜLİSTAN
ORDU,GÜLYALI,HOŞKÖY
ORDU,GÜLYALI,KESTANE
ORDU,GÜLYALI,MUSTAFALI
ORDU,GÜLYALI,SAYACA
ORDU,GÜLYALI,TAŞLIÇAY
ORDU,GÜLYALI,TURNASUYU
ORDU,GÜLYALI,ÜRÜMBEY
ORDU,GÜRGENTEPE,AKYURT
ORDU,KABADÜZ,KABADÜZ
ORDU,KABADÜZ,MUSAKIRIK
ORDU,KABADÜZ,TURNALIK
ORDU,KABADÜZ,YOKUŞDİBİ
ORDU,KABATAŞ,ALANKENT
ORDU,KABATAŞ,KABATAŞ YENİ
ORDU,KABATAŞ,MERKEZ
ORDU,KORGAN,DİP
ORDU,KORGAN,TEPE
ORDU,KORGAN,TEPEALAN
ORDU,KORGAN,ÇAMLI
ORDU,KORGAN,ÇAYIRKENT
ORDU,KORGAN,ÇİFTLİK
ORDU,KUMRU,DEMİRCİLİ
ORDU,KUMRU,SAMUR
ORDU,MESUDİYE,MERKEZ
ORDU,MESUDİYE,TOPÇAM
ORDU,MESUDİYE,YENİMAHALLE
ORDU,MESUDİYE,YEŞİLCE
ORDU,MESUDİYE,ÜÇYOL
ORDU,PERŞEMBE,KOZAĞZI
ORDU,ULUBEY,KARAKOCA
ORDU,ULUBEY,ÇATALLI
ORDU,ÇAMAŞ,TAŞOLUK
ORDU,ÇAMAŞ,ÖRMELİ
ORDU,ÇATALPINAR,MERKEZ
ORDU,ÇAYBAŞI,AKBABA
ORDU,ÇAYBAŞI,CEMALLI
ORDU,ÇAYBAŞI,EĞRİBEL
ORDU,ÇAYBAŞI,KAPILI
ORDU,ÇAYBAŞI,KURUDERE
ORDU,ÇAYBAŞI,KÖKLÜK
ORDU,ÇAYBAŞI,MOLLALI
ORDU,ÇAYBAŞI,TEKKE
ORDU,ÇAYBAŞI,YENİCUMA
ORDU,ÇAYBAŞI,ÇINAR
ORDU,ÇAYBAŞI,İLKÜVEZ
ORDU,ÇAYBAŞI,İÇERİBÜKÜ
ORDU,ÜNYE,ATATÜRK
ORDU,ÜNYE,BAYRAMCA
ORDU,ÜNYE,BURUNUCU
ORDU,ÜNYE,ERENYURT
ORDU,ÜNYE,FATİH
ORDU,ÜNYE,FEVZİ ÇAKMAK
ORDU,ÜNYE,GÖLEVİ
ORDU,ÜNYE,HAMİDİYE
ORDU,ÜNYE,HANYANI
ORDU,ÜNYE,KALEDERE
ORDU,ÜNYE,KARŞIYAKA
ORDU,ÜNYE,LİSELER
ORDU,ÜNYE,NURİYE
ORDU,ÜNYE,ORTA YILMAZLAR
ORDU,ÜNYE,PELİTLİYATAK
ORDU,ÜNYE,SAHİLKÖY
ORDU,ÜNYE,SARAÇLI
ORDU,ÜNYE,TEKKİRAZ
ORDU,ÜNYE,YENİKENT
ORDU,ÜNYE,YEŞİLKENT
ORDU,ÜNYE,YUNUS EMRE
ORDU,ÜNYE,ÇAMURLU
ORDU,ÜNYE,ÇINARLIK
ORDU,ÜNYE,İNKUR
ORDU,ÜNYE,İPEKYOLU
ORDU,İKİZCE,MERKEZ
OSMANİYE,BAHÇE,MANDAL KÜMESİ (YUKARIKARDERE)
OSMANİYE,BAHÇE,MERKEZ KÜMESİ (KIZLAÇ)
OSMANİYE,DÜZİÇİ,KÖYÜN KENDİSİ (YEŞİLYURT)
OSMANİYE,DÜZİÇİ,MERKEZ (YENİFARSAK)
SİVAS,AKINCILAR,CUMHURİYET
SİVAS,AKINCILAR,GÖNEN
SİVAS,AKINCILAR,YENİ
SİVAS,AKINCILAR,YUKARI
SİVAS,ALTINYAYLA,AYDIN
SİVAS,ALTINYAYLA,RIFAT ÖÇTEN
SİVAS,ALTINYAYLA,ŞAFAK
SİVAS,DOĞANŞAR,CAMİKEBİR
SİVAS,DOĞANŞAR,CİNCİ
SİVAS,DOĞANŞAR,DEVRİŞAĞA
SİVAS,DOĞANŞAR,ÖMERAĞA
SİVAS,DİVRİĞİ,AHMETPAŞA
SİVAS,DİVRİĞİ,AŞAĞIHAMAM
SİVAS,DİVRİĞİ,CEDİTPAŞA
SİVAS,DİVRİĞİ,DEMİRDAĞ
SİVAS,DİVRİĞİ,GÖKÇECAMİİ
SİVAS,DİVRİĞİ,GÜLLÜBAĞ
SİVAS,DİVRİĞİ,KEMENKEŞ
SİVAS,DİVRİĞİ,KOCAPAŞA
SİVAS,DİVRİĞİ,KÜLTÜRLÜ
SİVAS,DİVRİĞİ,MERCANTEPE
SİVAS,DİVRİĞİ,TURABALİ
SİVAS,GÜRÜN,BURÇEVİ
SİVAS,GÜRÜN,KARATEPE
SİVAS,GÜRÜN,KURULTAY
SİVAS,GÜRÜN,KİRAZLIK
SİVAS,GÜRÜN,PINARÖNÜ
SİVAS,GÜRÜN,YENİ
SİVAS,GÜRÜN,YEŞİLYURT
SİVAS,GÜRÜN,ÇAYBOYU
SİVAS,HAFİK,FATİH
SİVAS,HAFİK,TEPE
SİVAS,HAFİK,YENİ
SİVAS,HAFİK,ÇAY
SİVAS,KANGAL,GÜRSEL
SİVAS,KANGAL,KARŞIYAKA
SİVAS,KANGAL,REŞADİYE
SİVAS,KANGAL,YENİ
SİVAS,KANGAL,ZAFER
SİVAS,KOYULHİSAR,CAMİİKEBİR
SİVAS,KOYULHİSAR,ORTA
SİVAS,KOYULHİSAR,TUĞLADAĞI
SİVAS,MERKEZ,AHMET TURANGAZİ
SİVAS,MERKEZ,ALİBABA
SİVAS,MERKEZ,DANİŞMENTGAZİ
SİVAS,MERKEZ,ESENYURT
SİVAS,MERKEZ,EĞRİKÖPRÜ
SİVAS,MERKEZ,FATİH
SİVAS,MERKEZ,HUZUR
SİVAS,MERKEZ,KARDEŞLER
SİVAS,MERKEZ,KARŞIYAKA
SİVAS,MERKEZ,KILAVUZ
SİVAS,MERKEZ,MEHMET AKİF ERSOY
SİVAS,MERKEZ,UZUNTEPE
SİVAS,MERKEZ,YENİŞEHİR
SİVAS,MERKEZ,YEŞİLYURT
SİVAS,MERKEZ,ÇAYBOYU
SİVAS,MERKEZ,ŞEYH ŞAMİL
SİVAS,MERKEZ,ŞEYH ŞAMİL OSB
